Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
48888510,"De stam van het woord: Over taalevolutie en de eerste taal ter wereld (Pocket Science, #9)",Yannick Fritschy,"Fritschy, Yannick",,"=""9085716705""","=""9789085716709""",3,3.69,Veen Media,Paperback,120,2019,,2021/01/04,2021/01/04,"audiobook, dutch","audiobook (#52), dutch (#110)",read,,,,1,0
26857184,Knorrende beesten,F. Bordewijk,"Bordewijk, F.",,"=""""","=""""",4,2.64,De Gemeenschap,Paperback,52,1933,1933,2020/12/28,2020/12/28,"audiobook, dutch","audiobook (#51), dutch (#109)",read,,,,1,0
36372914,De heilige Rita,Tommy Wieringa,"Wieringa, Tommy",,"=""9023458753""","=""9789023458753""",4,3.55,De Bezige Bij,Paperback,285,2017,2017,2020/11/09,2020/11/09,"audiobook, dutch","audiobook (#50), dutch (#108)",read,,,,1,0
8695,"The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",5,4.20,Del Rey,Paperback,250,2005,1980,2020/09/07,2020/09/07,"audiobook, english","audiobook (#49), english (#323)",read,"This sharp and engaging book by leading governmental scholar Cass R. Sunstein examines dramatically shifting understandings of what’s normal—and how those shifts account for the feminist movement, the civil rights movement, the rise of Adolf Hitler, the founding itself, political correctness, the rise of gun rights, the response to COVID-19, and changing understandings of liberty. Prevailing norms include the principle of equal dignity, the idea of not treating the press as an enemy of the people, and the social unacceptability of open expressions of racial discrimination. But norms can turn upside-down in a hurry. What people tolerate, and what they abhor, depends on what else they are seeing. Exploring Nazism, #MeToo, the work of Alexander Hamilton and James Madison, constitutional amendments, pandemics, and the influence of Ayn Rand, Sunstein reveals how norms change, and ultimately determine the shape of society and government in the United States, Europe, and elsewhere.",,,1,1
323455,De Profundis,Oscar Wilde,"Wilde, Oscar","Masolino d'Amico, Oreste Del Buono","=""""","=""""",3,4.22,Fontamara,Paperback,188,1993,1897,2020/08/10,2020/08/10,"audiobook, english","audiobook (#48), english (#322)",read,,,,1,0
3297175,And the Hippos Were Boiled in Their Tanks,William S. Burroughs,"Burroughs, William S.",Jack Kerouac,"=""0802118763""","=""9780802118769""",3,3.72,Grove Press,Hardcover,214,2008,1945,2020/01/20,2020/01/20,"audiobook, english","audiobook (#46), english (#321)",read,,,,1,0
2091,Freud (The Routledge Philosophers),Jonathan Lear,"Lear, Jonathan",,"=""0415314518""","=""9780415314510""",3,4.06,Routledge,Paperback,296,2005,2005,2020/01/13,2020/01/13,"audiobook, english","audiobook (#45), english (#320)",read,,,,1,0
764801,Duende,Tracy K. Smith,"Smith, Tracy K.",,"=""""","=""9781555974756""",2,4.07,Graywolf Press,Paperback,87,2007,2007,2019/08/12,2019/08/12,"audiobook, english","audiobook (#44), english (#319)",read,,,,1,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",4,4.12,Vintage International,Paperback,467,2006,2002,2019/04/01,2019/04/01,"audiobook, english","audiobook (#43), english (#318)",read,,,,1,0
18660867,The (New and Improved) Loving Dominant,John Warren,"Warren, John",Libby Warren,"=""0937609404""","=""9780937609408""",4,3.84,Greenery Press,Kindle Edition,224,2013,1994,2019/05/13,2019/05/13,"audiobook, english","audiobook (#42), english (#317)",read,,,,1,0
773522,Donald Hall: Prose & Poetry,Donald Hall,"Hall, Donald",,"=""0976193248""","=""9780976193241""",4,4.49,Audio Bookshelf,Audio CD,,2010,1997,2019/09/09,2019/09/09,"audiobook, english","audiobook (#41), english (#316)",read,,,,1,0
55333081,Vaders en zonen,Ivan Turgenev,"Turgenev, Ivan","Ivan Toergenjev, Froukje Slofstra","=""9028223134""","=""9789028223134""",4,4.00,Van Oorschot,Paperback,213,2020,1862,2021/11/01,2022/09/24,"paperback, books-i-own, english","paperback (#25), books-i-own (#581), english (#247)",read,,,,1,0
223634,The Master Builder,Henrik Ibsen,"Ibsen, Henrik",,"=""0486419282""","=""9780486419282""",5,3.80,Dover Publications,Paperback,80,2016,1892,2021/11/15,2021/11/15,"audiobook, english","audiobook (#38), english (#314)",read,,,,1,0
14944563,Playing Well With Others,Lee Harrington,"Harrington, Lee",Mollena Williams,"=""0937609587""","=""9780937609583""",3,4.11,Greenery Press,Paperback,312,2012,2012,2021/07/26,2021/07/26,"books-i-own, english, paperback","books-i-own (#38), english (#313), paperback (#542)",read,,,,1,0
437130,The Private Memoirs and Confessions of a Justified Sinner,James Hogg,"Hogg, James",,"=""1853261882""","=""9781853261886""",4,3.68,Wordsworth Editions Ltd,Paperback,224,1997,1824,2015/01/01,2022/09/24,"books-i-own, paperback, english","books-i-own (#87), paperback (#13), english (#312)",read,,,,1,0
6369949,"Uno, nessuno e centomila",Luigi Pirandello,"Pirandello, Luigi",,"=""8806174150""","=""9788806174156""",5,4.03,Einaudi,Paperback,224,2005,1925,2019/02/18,2022/09/24,"paperback, books-i-own, italian","paperback (#33), books-i-own (#596), italian (#4)",read,,,,1,0
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""""","=""""",4,3.97,Penguin Books,Paperback,433,2003,1874,2019/11/18,2019/11/18,"audiobook, english","audiobook (#37), english (#310)",read,,,,1,0
12858754,"Breaking the Cycle: Free Yourself from Sex Addiction, Porn Obsession, and Shame",George Collins MA,"MA, George Collins",Andrew Adleman MA,"=""1608820831""","=""9781608820832""",2,4.20,New Harbinger Publications,Paperback,224,2011,,2019/10/07,2019/10/07,"audiobook, english","audiobook (#36), english (#309)",read,,,,1,0
8734881,The Variable Man,Philip K. Dick,"Dick, Philip K.",Gregg Margarite,"=""""","=""""",4,3.81,LibriVox,Audiobook,100,2010,1953,2019/07/15,2019/07/15,"audiobook, english","audiobook (#35), english (#308)",read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",4,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,2019/07/08,2019/07/08,"audiobook, english","audiobook (#34), english (#307)",read,,,,1,0
36696533,New Dark Age: Technology and the End of the Future,James Bridle,"Bridle, James",,"=""178663550X""","=""9781786635501""",4,4.04,Verso,Kindle Edition,357,2018,2018,2019/04/08,2019/04/08,"audiobook, english","audiobook (#33), english (#306)",read,,,,1,0
56049058,Zo hadden we het niet bedoeld: De tragedie achter de toeslagenaffaire,Jesse Frederik,"Frederik, Jesse",,"=""9083078914""","=""9789083078915""",4,4.39,de Correspondent,Paperback,388,2021,2021,2021/03/08,2021/03/08,"audiobook, dutch","audiobook (#31), dutch (#103)",read,,,,1,0
41155465,It's Not About the Burqa,Mariam Khan,"Khan, Mariam",Yassmin Abdel-Magied,"=""1509886400""","=""9781509886401""",2,4.20,Picador,Hardcover,272,2020,2019,2019/05/06,2019/05/06,"audiobook, english","audiobook (#30), english (#304)",read,,,,1,0
56751800,Data Science For Dummies (For Dummies (Computer/Tech)),Lillian Pierson,"Pierson, Lillian",,"=""1119811554""","=""9781119811558""",2,3.42,For Dummies,Paperback,432,2021,,2022/07/20,2022/07/20,"audiobook, english","audiobook (#29), english (#303)",read,,,,1,0
3218173,The Well at the World's End,William Morris,"Morris, William",,"=""0345244826""","=""9780345244826""",0,3.76,Ballantine Books,Mass Market Paperback,562,1975,1896,,2022/07/20,to-read,to-read (#132),to-read,,,,1,0
12846,The Fire from Within,Carlos Castaneda,"Castaneda, Carlos",,"=""0671732501""","=""9780671732509""",0,4.17,Washington Square Press,Paperback,304,1991,1994,,2022/07/18,to-read,to-read (#131),to-read,,,,1,0
1761266,Bezonken rood,Jeroen Brouwers,"Brouwers, Jeroen",,"=""902950806X""","=""9789029508063""",2,3.69,Arbeiderspers,Paperback,132,1981,1981,2020/04/20,2020/04/20,"audiobook, dutch","audiobook (#28), dutch (#101)",read,,,,1,0
2669850,Het bittere kruid,Marga Minco,"Minco, Marga",,"=""9060191749""","=""9789060191743""",2,3.54,Bert Bakker,Paperback,90,1984,1957,2020/10/26,2020/10/26,"books-i-own, dutch, paperback","books-i-own (#15), dutch (#100), paperback (#539)",read,,,,1,0
871912,"Wind, Sand, and Stars",Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de",,"=""0141183195""","=""9780141183190""",2,4.12,Penguin Classic,Paperback,144,2000,1939,2021/06/14,2022/09/24,"paperback, books-i-own, english","paperback (#12), books-i-own (#594), english (#302)",read,,,,1,0
11468730,Kalm aan en rap een beetje,Herman Finkers,"Finkers, Herman","Wilfried Finkers, Ellen van Boggelen-Heutink","=""9060054113""","=""9789060054116""",2,3.69,De Bezige Bij,Paperback,143,2003,2000,2021/12/20,2021/12/20,"dutch, paperback","dutch (#99), paperback (#538)",read,,,,1,0
16091915,Over de lengte van een gang,Herman Koch,"Koch, Herman",,"=""9085161614""","=""9789085161615""",2,2.71,B for Books,Hardcover,63,2010,2010,2022/04/11,2022/04/11,"audiobook, dutch","audiobook (#27), dutch (#98)",read,,,,1,0
79653,Tristram Shandy; and A Sentimental Journey,Laurence Sterne,"Sterne, Laurence",,"=""0679600914""","=""9780679600916""",3,3.64,Modern Library,Hardcover,832,1995,1941,2019/05/20,2019/05/20,"audiobook, english","audiobook (#26), english (#301)",read,,,,1,0
452149,Freud: A Very Short Introduction,Anthony Storr,"Storr, Anthony",,"=""0192854550""","=""9780192854551""",3,3.70,"Oxford University Press, USA",Paperback,176,2001,1989,2019/11/11,2019/11/11,"audiobook, english","audiobook (#25), english (#300)",read,,,,1,0
210255,Against Nature,Joris-Karl Huysmans,"Huysmans, Joris-Karl","Patrick McGuiness, Robert Baldick","=""0140447636""","=""9780140447637""",3,3.80,Penguin Classics,Paperback,288,2004,,2020/02/24,2020/02/24,"audiobook, english","audiobook (#24), english (#299)",read,,,,1,0
784163,Racism: A Very Short Introduction,Ali Rattansi,"Rattansi, Ali",,"=""0192805908""","=""9780192805904""",3,3.68,Oxford University Press,Paperback,194,2007,2007,2020/05/25,2020/05/25,"audiobook, english","audiobook (#23), english (#298)",read,,,,1,0
32587,On Overgrown Paths,Knut Hamsun,"Hamsun, Knut",Sverre Lyngstad,"=""1892295105""","=""9781892295101""",3,3.72,Green Integer,Paperback,241,1999,1949,2020/08/24,2020/08/24,"english, ebook","english (#297), ebook (#1)",read,,,,1,0
30247097,Populism: A Very Short Introduction,Cas Mudde,"Mudde, Cas",Cristóbal Rovira Kaltwasser,"=""0190234873""","=""9780190234874""",3,3.81,Oxford University Press,Paperback,136,2017,2017,2022/02/21,2022/02/21,"audiobook, english","audiobook (#22), english (#296)",read,,,,1,0
3784528,Women,Charles Bukowski,"Bukowski, Charles",Barry Miles,"=""0753518147""","=""9780753518144""",4,3.81,Virgin Books,Paperback,304,2009,1978,2016/10/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#591), english (#270), paperback (#518)",read,,,,1,0
67762,Salomé,Oscar Wilde,"Wilde, Oscar",,"=""0486421279""","=""9780486421278""",4,3.70,Dover Publications,Paperback,64,2002,1891,2020/05/04,2020/05/04,"audiobook, english","audiobook (#18), english (#293)",read,,,,1,0
3477772,Het zijn net mensen: Beelden uit het Midden-Oosten,Joris Luyendijk,"Luyendijk, Joris",,"=""9057593165""","=""9789057593161""",4,4.17,Podium,Paperback,220,2006,2006,2021/02/22,2021/02/22,"books-i-own, dutch, paperback","books-i-own (#36), dutch (#96), paperback (#536)",read,,,,1,0
246035,An Enemy of the People,Henrik Ibsen,"Ibsen, Henrik",,"=""1595406441""","=""9781595406446""",4,3.87,1st World Library,Paperback,160,2004,1882,2021/11/15,2021/11/15,"audiobook, english","audiobook (#14), english (#288)",read,,,,1,0
292275,Hedda Gabler,Henrik Ibsen,"Ibsen, Henrik","William Archer, Edmund Gosse","=""1847024696""","=""9781847024695""",4,3.83,Echo Library,Paperback,112,2006,1890,2021/11/15,2021/11/15,"audiobook, english","audiobook (#13), english (#287)",read,,,,1,0
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",4,3.81,Vintage Contemporaries / Random House,Paperback,399,1991,1991,2022/06/13,2022/06/13,"audiobook, english","audiobook (#12), english (#286)",read,,,,1,0
5505098,Heren van de thee,Hella S. Haasse,"Haasse, Hella S.",,"=""9021465256""","=""9789021465258""",4,3.71,Querido,Hardcover,302,1992,1992,2020/09/28,2020/09/28,"books-i-own, dutch, paperback","books-i-own (#45), dutch (#95), paperback (#535)",read,,,,1,0
6527710,Han de Wit gaat in ontwikkelingshulp,Heere Heeresma,"Heeresma, Heere",,"=""9029563672""","=""9789029563673""",5,3.40,De Arbeiderspers,Paperback,170,2006,1972,2021/01/18,2021/01/18,"books-i-own, dutch, paperback","books-i-own (#58), dutch (#94), paperback (#533)",read,,,,1,0
43813128,De avonturen van Pa Pinkelman & Tante Pollewop,Godfried Bomans,"Bomans, Godfried",Carol Voges,"=""""","=""""",4,3.78,Amber,Paperback,288,1993,,2022/01/10,2022/07/20,"books-i-own, dutch, paperback","books-i-own (#59), dutch (#93), paperback (#532)",read,,,,1,1
6585431,De stille kracht,Louis Couperus,"Couperus, Louis",F.L. Bastet,"=""""","=""""",4,3.58,Athenaeum - Polak & Van Gennep,Hardcover,249,2007,1900,2021/12/13,2021/12/13,"books-i-own, dutch, paperback","books-i-own (#61), dutch (#92), paperback (#530)",read,,,,1,0
964504,"The Moon Maid (Moon Trilogy, #1)",Edgar Rice Burroughs,"Burroughs, Edgar Rice",Terry Bisson,"=""0803262000""","=""9780803262003""",3,3.64,Bison Books,Paperback,378,2002,1923,2021/08/09,2021/08/09,"audiobook, english","audiobook (#9), english (#281)",read,,,,1,0
385228,On Liberty,John Stuart Mill,"Mill, John Stuart",,"=""""","=""""",4,3.96,Penguin Classics,Paperback,187,1985,1859,2021/03/01,2021/03/01,"books-i-own, english, paperback","books-i-own (#67), english (#280), paperback (#528)",read,,,,1,0
19806900,Venus in Furs,Leopold von Sacher-Masoch,"Sacher-Masoch, Leopold von",,"=""1492242012""","=""9781492242017""",4,3.63,CreateSpace Independent Publishing Platform,Paperback,156,2013,1870,2020/01/06,2022/09/24,"books-i-own, english, paperback","books-i-own (#593), english (#279), paperback (#527)",read,,,,1,0
12737879,"Nederlandse spreekwoorden, spreuken en zegswijzen",K. ter Laan,"Laan, K. ter",A.M. Heidt,"=""9010030202""","=""9789010030207""",3,3.40,Prisma ,Paperback,512,,,2014/01/01,2022/09/21,"books-i-own, dutch, hardcover","books-i-own (#68), dutch (#90), hardcover (#60)",read,,,,1,0
13002830,A Billion Wicked Thoughts: What the Internet Tells Us About Sexual Relationships,Sai Gaddam,"Gaddam, Sai",Ogi Ogas,"=""0452297877""","=""9780452297876""",4,3.84,Plume,Paperback,416,2012,2011,2020/01/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#70), english (#278), paperback (#526)",read,,,,1,0
29776923,"The 120 Days of Sodom, or The School of Libertinage",Marquis de Sade,"Sade, Marquis de","Thomas Wynn, Will McMorran","=""014139434X""","=""9780141394343""",3,3.08,Penguin Classics,Paperback,464,2016,1785,2019/01/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#71), english (#277), paperback (#525)",read,,,,1,0
60198,The Crimes of Love,Marquis de Sade,"Sade, Marquis de",David Coward,"=""019280507X""","=""9780192805072""",3,3.54,Oxford University Press,Paperback,400,2005,1799,,2022/09/24,"books-i-own, english, paperback, to-read","books-i-own (#72), english (#276), paperback (#524), to-read (#130)",to-read,,,,1,0
6337204,Justine,Marquis de Sade,"Sade, Marquis de",,"=""0007300441""","=""9780007300440""",4,3.42,Harper Perennial,Paperback,224,2009,1787,2013/07/22,2022/09/24,"books-i-own, english, paperback","books-i-own (#73), english (#275), paperback (#523)",read,,,,1,0
14800129,Big Sur,Jack Kerouac,"Kerouac, Jack",,"=""0141198257""","=""9780141198255""",5,3.84,Penguin Classics,Paperback,192,2012,1962,2014/01/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#76), english (#274), paperback (#522)",read,,,,1,0
55880908,On the Road,Jack Kerouac,"Kerouac, Jack",Ann Charters,"=""0141182679""","=""9780141182674""",5,3.61,Penguin Modern Classics,Paperback,281,2020,1957,2014/01/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#77), english (#273), paperback (#521)",read,,,,1,0
28237815,Ham on Rye,Charles Bukowski,"Bukowski, Charles",,"=""1782116664""","=""9781782116660""",3,4.14,Canongate Books,Paperback,349,2015,1982,2016/01/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#592), english (#272), paperback (#520)",read,,,,1,0
5974453,Post Office,Charles Bukowski,"Bukowski, Charles",Niall Griffiths,"=""0753518163""","=""9780753518168""",5,3.93,Virgin Books,Paperback,160,2009,1971,2014/01/01,2022/09/24,"books-i-own, english, paperback","books-i-own (#78), english (#271), paperback (#519)",read,,,,1,0
3038403,Tales of Ordinary Madness,Charles Bukowski,"Bukowski, Charles",,"=""0753513870""","=""9780753513873""",3,3.85,Virgin Books,Paperback,234,2009,1983,2019/08/05,2022/09/24,"books-i-own, paperback, english","books-i-own (#79), paperback (#1), english (#269)",read,,,,1,0
6660149,Factotum,Charles Bukowski,"Bukowski, Charles",Neeli Cherkovski,"=""0753518155""","=""9780753518151""",4,3.92,Virgin Books,Paperback,175,2009,1975,2019/05/06,2022/09/24,"paperback, books-i-own, english","paperback (#2), books-i-own (#590), english (#268)",read,,,,1,0
3038407,Notes of a Dirty Old Man,Charles Bukowski,"Bukowski, Charles",,"=""075351382X""","=""9780753513828""",4,3.92,Virgin,Paperback,200,2008,1969,2019/01/01,2022/09/24,"books-i-own, paperback, english","books-i-own (#80), paperback (#3), english (#267)",read,,,,1,0
6883545,Pulp,Charles Bukowski,"Bukowski, Charles",,"=""0753518171""","=""9780753518175""",4,3.67,Virgin Books,Paperback,174,2004,1994,2021/12/27,2022/09/24,"paperback, books-i-own, english","paperback (#4), books-i-own (#589), english (#266)",read,,,,1,0
